Time [sec], q1 (deg), q2 (deg), q3 (deg), q4 (deg), q5 (deg), q6 (deg), Px (mm), Py (mm), Pz (mm), Rx (deg), Ry (deg), Rz (deg), c1 (A), c2 (A), c3 (A), c4 (A), c5 (A), c6 (A), Fx R (N), Fy R (N), Fz R (N), Tx R (Nm), Ty R (Nm), Tz R (Nm), Fx A (N), Fy A (N), Fz A (N), Tx A (Nm), Ty A (Nm), Tz A (Nm), Din, Dout
1648483167134.912, -120.09629898868874, -162.93270463263747, 55.40220518834467, -166.4459080548819, 89.9709058986139, -0.02813036146778347, -611.513823824525, -728.0222755106826, 679.4441756745542, 45.16758897842178, 172.5839340324265, 5.72944406585184, 0.2700805962085724, 6.967163562774658, 1.2666230201721191, 0.2220611870288849, -0.0897216871380806, -0.02467346377670765, -1.9010057827823543, 4.453383950825876, -7.884151037191442, -3.4866573678414463, -0.0619366403128148, -0.18156379457498883, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483168134.9404, -120.09905838511342, -162.93270463263747, 55.401522169427665, -166.4479844323896, 89.97159574772009, -0.02881338038478475, -611.5455703265916, -727.9926626489026, 679.433603703119, 45.170327068398755, 172.58155897262506, 5.733207108207393, 0.2471924126148224, 6.948853015899658, 1.2598974704742432, 0.2422485649585724, -0.0874786451458931, -0.01570129580795765, -1.2681711247006107, 4.7654498127129425, -7.723116746987678, -3.2812094008927306, -0.07884381141174986, -0.08787386900615643, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483169136.645, -120.09769234727942, -162.9347536893885, 55.39947311267666, -166.4479844323896, 89.97159574772009, -0.02539828579977837, -611.5484826714126, -728.0337603285901, 679.3875241293231, 45.17313218134585, 172.57965305027832, 5.739427367099342, 0.2380371391773224, 6.948853015899658, 1.2666230201721191, 0.2579498589038849, -0.0852356031537056, -0.02467346377670765, -0.8924462316931441, 4.759881899157513, -7.630524635935639, -3.0721851318457287, -0.09248915949699334, -0.21936879419664335, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483170138.1162, -120.09700932836242, -162.93338765155448, 55.40015613159366, -166.44454201704792, 89.97159574772009, -0.024715266882777098, -611.5368958757624, -728.0343194068518, 679.424654766828, 45.1735885224456, 172.58131307347585, 5.731240895618321, 0.2243042290210724, 6.971741199493408, 1.2643811702728271, 0.2512207329273224, -0.0829925611615181, -0.01794433780014515, -0.6839513582619017, 4.775431832519795, -8.33384504263995, -3.249748117205414, 0.06533482320073244, -0.14362871271086827, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483171140.085, -120.09905838511342, -162.93202161372048, 55.40220518834467, -166.4459080548819, 89.97159574772009, -0.026081304716779646, -611.5461881490683, -727.9868002621365, 679.4553282736196, 45.1747443953358, 172.58157983142948, 5.728116041413756, 0.2334595024585724, 6.953430652618408, 1.230754017829895, 0.2467346489429474, -0.0852356031537056, -0.01794433780014515, -0.2526283437823269, 5.518287602008291, -8.847523370225783, -3.5210539359565876, 0.1866217070751343, -0.14870821896938125, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483172140.2793, -120.09700932836242, -162.93338765155448, 55.40015613159366, -166.4424929602969, 89.96953303059074, -0.02813036146778347, -611.5411455384781, -728.0389582255607, 679.4309832274481, 45.16898028608408, 172.5850789633697, 5.72897460567124, 0.2517700493335724, 6.953430652618408, 1.2486884593963623, 0.2534637749195099, -0.0919647291302681, -0.02467346377670765, -0.7411559862175905, 5.297172000662646, -8.314547605676777, -3.3621399084488823, -0.05394084750247312, -0.21904606740037635, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483173141.6309, -120.09905838511342, -162.93131127404678, 55.40083915051066, -166.4486674513066, 89.97021604950774, -0.02813036146778347, -611.5440952968452, -727.980861996702, 679.4500537610676, 45.17160917123899, 172.58262481204576, 5.7337726112485425, 0.2380371391773224, 6.935120105743408, 1.2486884593963623, 0.2310333549976349, -0.0919647291302681, -0.01570129580795765, -1.14563262644659, 4.648864122296626, -7.590596003507008, -3.3957365533360413, -0.04959962988471117, -0.10301430251219944, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483174142.7122, -120.09837536619642, -162.93202161372048, 55.39876277300298, -166.4438589981309, 89.97159574772009, -0.026081304716779646, -611.551647987763, -728.0188675920189, 679.4405759129806, 45.17360792447882, 172.5814251099704, 5.730200435041325, 0.2563476860523224, 6.958008289337158, 1.2531720399856567, 0.2489776909351349, -0.0942077711224556, -0.02243042178452015, -0.9904104031029219, 5.178533385485614, -8.268588407766586, -3.399598237414891, -0.09783432752023205, -0.18278931325548814, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483175144.5796, -120.09837536619642, -162.93407067047147, 55.39876277300298, -166.4479844323896, 89.97159574772009, -0.02813036146778347, -611.553128912313, -728.0264999678087, 679.3943708316334, 45.170009712342214, 172.5803515022053, 5.739394929897006, 0.2197265923023224, 6.925964832305908, 1.2486884593963623, 0.2422485649585724, -0.0942077711224556, -0.011215210892260075, -0.7741491879551046, 4.676428101758889, -7.410389930154054, -3.264682760097387, -0.10282717252511624, -0.06574390559317174, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483176145.11, -120.09905838511342, -162.93131127404678, 55.40015613159366, -166.4473014134726, 89.97159574772009, -0.023349229048774546, -611.5502930655354, -727.9871638023669, 679.4500583129003, 45.178645266822734, 172.57978279970627, 5.732261906457419, 0.1968383938074112, 6.939697742462158, 1.2666230201721191, 0.2332763969898224, -0.0874786451458931, -0.01794433780014515, -0.8139718912634047, 3.8682274535118335, -7.164943755188209, -3.1449529973364125, 0.003822760377943858, -0.16759097641991705, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483177146.8928, -120.09700932836242, -162.93270463263747, 55.401522169427665, -166.4466183945556, 89.97227876663709, -0.027447342550782197, -611.5214374278182, -728.0181510132745, 679.4378177072776, 45.169311336020435, 172.5816875284052, 5.730943572194073, 0.2609253227710724, 6.958008289337158, 1.2598974704742432, 0.2467346489429474, -0.0740203931927681, -0.01345825381577015, -1.3914613555125865, 5.067378601405632, -8.029763187935538, -3.2453517693799343, 0.04876904740740478, -0.03163989639672271, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483178146.8994, -120.09769234727942, -162.93543670830547, 55.40220518834467, -166.44454201704792, 89.97227876663709, -0.02539828579977837, -611.5464785231392, -728.033847612175, 679.4037297585066, 45.17346954315309, 172.58062320762065, 5.730919373037401, 0.2609253227710724, 6.921387195587158, 1.2733484506607056, 0.2669220268726349, -0.0919647291302681, -0.01794433780014515, -1.5047887938282607, 4.817025709046174, -6.662283625221505, -2.874576510180329, -0.4136468414072297, -0.1020873812288689, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483179149.7205, -120.09974140403042, -162.93270463263747, 55.39947311267666, -166.4459080548819, 89.97227876663709, -0.026081304716779646, -611.565316991942, -728.0015690340149, 679.4274478191849, 45.17536219870539, 172.57961849751686, 5.732909137952711, 0.2563476860523224, 6.967163562774658, 1.2352375984191895, 0.2422485649585724, -0.0874786451458931, -0.02243042178452015, -0.6462399385402264, 5.5835039356232645, -9.071825746142046, -3.627026964959466, 0.14739866079885022, -0.18562635588227416, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483180152.6292, -120.09769234727942, -162.93131127404678, 55.39876277300298, -166.4459080548819, 89.96884318148457, -0.027447342550782197, -611.5415997564928, -728.0120513916509, 679.4458258144073, 45.170916161665886, 172.58441387142955, 5.733366605776403, 0.2426147758960724, 6.939697742462158, 1.2531720399856567, 0.2130890041589737, -0.0919647291302681, -0.01570129580795765, -1.6030112790732636, 4.241655307432987, -7.436098979520972, -3.5026425220267687, -0.02643377422748066, -0.09173039780567843, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483181153.0532, -120.09769234727942, -162.93202161372048, 55.39947311267666, -166.4459080548819, 89.97227876663709, -0.027447342550782197, -611.5344716609281, -728.018603933955, 679.4386280600229, 45.17027398272136, 172.58119426636193, 5.731904621083837, 0.2380371391773224, 6.953430652618408, 1.2486884593963623, 0.2557068169116974, -0.0919647291302681, -0.02018737979233265, -0.542482099931381, 5.251197821401622, -8.334650297591184, -3.335600448182385, -0.036889145502366306, -0.1737727869231246, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483182153.2002, -120.09905838511342, -162.93131127404678, 55.40357122617867, -166.4466183945556, 89.9709058986139, -0.027447342550782197, -611.5374502043011, -727.9712357315044, 679.473112813989, 45.172911855545856, 172.5831459455701, 5.726344702234898, 0.2288818657398224, 6.921387195587158, 1.2442048788070679, 0.2355194389820099, -0.0852356031537056, -0.01794433780014515, -0.8876820105230044, 4.660091423210151, -7.363964401957098, -3.2698733141864134, 0.02227401719902393, -0.13858640338875372, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483183153.793, -120.09769234727942, -162.9306282551298, 55.39876277300298, -166.4459080548819, 89.97296861574326, -0.030862437135788574, -611.5245907335267, -728.0140803831903, 679.4571062052839, 45.16501540931138, 172.58200246442772, 5.730518721435397, 0.2197265923023224, 6.925964832305908, 1.2643811702728271, 0.2601929008960724, -0.0852356031537056, -0.02018737979233265, -0.7170393360074091, 4.563938010833622, -7.0421121156038105, -2.9262079103225416, -0.13204413504456264, -0.17625421010694386, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483184155.2437, -120.09905838511342, -162.93131127404678, 55.40015613159366, -166.4438589981309, 89.97159574772009, -0.02881338038478475, -611.5493896361786, -727.9994842106904, 679.460750807451, 45.17066195054877, 172.5827658895112, 5.726986398749277, 0.2426147758960724, 6.948853015899658, 1.2621393203735352, 0.2444916069507599, -0.0897216871380806, -0.01794433780014515, -1.1773806867129017, 4.693738000672029, -7.668771245586546, -3.2488218858483777, -0.10642201253983796, -0.1251054577411998, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483185156.617, -120.09700932836242, -162.9306282551298, 55.401522169427665, -166.4473014134726, 89.9709058986139, -0.026764323633780923, -611.5144476800879, -727.9968120214653, 679.4696137665588, 45.17069847362364, 172.5831614685873, 5.729467028303086, 0.2563476860523224, 6.925964832305908, 1.2643811702728271, 0.2512207329273224, -0.0829925611615181, -0.02018737979233265, -1.4533912176992452, 4.712846342350159, -6.965188892506368, -3.022867179376826, -0.1780906012015691, -0.13072959827877767, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483186156.9927, -120.09837536619642, -162.93131127404678, 55.401522169427665, -166.4466183945556, 89.97021604950774, -0.027447342550782197, -611.5370297495922, -727.989177530098, 679.4605540679471, 45.17184906849152, 172.58346452073008, 5.729712231679198, 0.2700805962085724, 6.980896472930908, 1.2464466094970703, 0.2467346489429474, -0.0897216871380806, -0.01794433780014515, -1.0085997303824241, 5.635284108938613, -9.15040408613847, -3.6124841037894257, 0.03763505503192439, -0.10840960508989031, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483187157.2227, -120.09905838511342, -162.9306282551298, 55.40015613159366, -166.4466183945556, 89.97021604950774, -0.027447342550782197, -611.5468053974575, -727.9839265347586, 679.4633536993497, 45.172808628790584, 172.5829716812673, 5.730717811416345, 0.2655029594898224, 6.898499011993408, 1.2576557397842407, 0.2489776909351349, -0.0919647291302681, -0.01794433780014515, -1.6767472221375384, 4.740195099605233, -6.347243270097787, -3.0137002313570815, -0.35582260245490965, -0.09665573580251527, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483188157.3352, -120.09837536619642, -162.93270463263747, 55.39876277300298, -166.4459080548819, 89.9709058986139, -0.026764323633780923, -611.5527977485721, -728.0187298259486, 679.4230808107636, 45.172482264246376, 172.58151835290846, 5.734568448730255, 0.2655029594898224, 6.994629383087158, 1.2554138898849487, 0.2534637749195099, -0.0852356031537056, -0.02018737979233265, -0.9122872486622967, 5.580104456405802, -9.32172565822294, -3.5250461956835375, 0.07734378759923016, -0.13946123645293723, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483189157.9763, -120.09837536619642, -162.93202161372048, 55.39947311267666, -166.4452250359649, 89.97021604950774, -0.027447342550782197, -611.5491364932601, -728.0102886145755, 679.4406987236074, 45.171744611989055, 172.58303290921745, 5.731743997652806, 0.2334595024585724, 6.930542469024658, 1.3002501726150513, 0.2512207329273224, -0.0942077711224556, -0.02243042178452015, -1.841864627820305, 3.57535228148348, -5.935253317941979, -2.7390174577538735, -0.458546304943247, -0.17990606704456752, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483190158.0715, -120.09837536619642, -162.93338765155448, 55.39947311267666, -166.44317597921392, 89.96816016256757, -0.027447342550782197, -611.5637439385553, -728.0241838259108, 679.4246587324318, 45.17220634036133, 172.5851326029527, 5.731587051240628, 0.1968383938074112, 6.930542469024658, 1.2397211790084839, 0.2467346489429474, -0.0942077711224556, -0.0291595496237278, 0.12629821397383162, 4.700340467078901, -7.877248372206282, -3.284789804622129, 0.07080645249224106, -0.34315803810922, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483191158.6619, -120.09769234727942, -162.9306282551298, 55.401522169427665, -166.4466183945556, 89.9709058986139, -0.026764323633780923, -611.5241448511599, -727.9912927984251, 679.4717225722952, 45.17177915124776, 172.583068897431, 5.728428951558535, 0.2197265923023224, 6.925964832305908, 1.2464466094970703, 0.2444916069507599, -0.0807495191693306, -0.01570129580795765, -0.6425369970709299, 4.7515672701036, -7.500600034396272, -3.1797629786956927, 0.06671684722825402, -0.1157698163958155, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483192159.8157, -120.09837536619642, -162.9306282551298, 55.40083915051066, -166.4459080548819, 89.97159574772009, -0.024715266882777098, -611.5366847084904, -727.9893679360755, 679.4697222993847, 45.17577732662913, 172.58138709327292, 5.7281204749434185, 0.2838135063648224, 6.971741199493408, 1.2598974704742432, 0.2265472710132599, -0.0852356031537056, -0.02018737979233265, -1.9183296024491954, 4.913022520182086, -8.274489635305377, -3.54840584406518, -0.010962971095164746, -0.10590393998938197, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483193160.9387, -120.09561596977174, -162.9306282551298, 55.39876277300298, -166.4493504702236, 89.9709058986139, -0.02539828579977837, -611.5040788905843, -728.0211250621402, 679.446375979882, 45.17027807131331, 172.58183251534254, 5.736716521945691, 0.2426147758960724, 6.930542469024658, 1.2733484506607056, 0.2444916069507599, -0.0852356031537056, -0.01570129580795765, -1.5837908489305925, 4.281666092440504, -6.757286894810096, -3.0094082658449097, -0.20476547884754853, -0.08140112413449038, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483194162.061, -120.10042442294743, -162.93270463263747, 55.401522169427665, -166.4466183945556, 89.9709058986139, -0.026764323633780923, -611.5688904314555, -727.9794146797311, 679.4377843281881, 45.1757211434136, 172.5812742848991, 5.731468639650918, 0.2517700493335724, 6.925964832305908, 1.2531720399856567, 0.2377624809741974, -0.0897216871380806, -0.01570129580795765, -1.4082345216650007, 4.7248538466519605, -7.223604741097433, -3.2609608462256743, -0.1416847824768413, -0.08333576562723377, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483195162.099, -120.09837536619642, -162.93270463263747, 55.40015613159366, -166.4459080548819, 89.9709058986139, -0.02813036146778347, -611.546802828599, -728.0117003582792, 679.4316289186521, 45.17052964993435, 172.58243510233171, 5.732458645063444, 0.2288818657398224, 6.939697742462158, 1.2621393203735352, 0.2444916069507599, -0.0919647291302681, -0.01345825381577015, -1.0736606092820586, 4.534765137507925, -7.397810686705104, -3.1970179970325274, -0.14138325047613154, -0.07975519300197635, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483196163.966, -120.09837536619642, -162.9285791983788, 55.40015613159366, -166.4459080548819, 89.97296861574326, -0.027447342550782197, -611.5226572908601, -727.9797328817422, 679.4990890447261, 45.17147357073078, 172.58151612237683, 5.725439571344628, 0.2059936672449112, 6.962585926055908, 1.2643811702728271, 0.2310333549976349, -0.0942077711224556, -0.01570129580795765, -0.8216645132451451, 4.146328240111044, -7.901898626856353, -3.374653145777038, 0.003888415179222948, -0.13742345460897717, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648483197166.298, -120.09629898868874, -162.93338765155448, 55.40083915051066, -166.4459080548819, 89.97021604950774, -0.027447342550782197, -611.5239369088796, -728.0343254727244, 679.4246263612959, 45.1685905374185, 172.58371118180239, 5.7328110773912275, 0.2563476860523224, 6.948853015899658, 1.2711066007614136, 0.2489776909351349, -0.0942077711224556, -0.02018737979233265, -1.487493568383868, 4.654901566141, -7.4106915525097, -3.1774870215076483, -0.2571535788072239, -0.14123729107398839, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
